"","gene_name","gene_description","log2_fold_change","p_value","sample_type","data_source","ENSEMBL_ID","Present.in.the.16p11.2.Region"
"11233","KLHL13","kelch-like family member 13 [Source:HGNC Symbol;Acc:22931]",0.017142418,0.99744829,"cortical organoid","Urresti et al. 2021","ENSG00000003096","No"
"11234","DOK6","docking protein 6 [Source:HGNC Symbol;Acc:28301]",-0.000313616,0.999388982,"cortical organoid","Urresti et al. 2021","ENSG00000206052","No"
"11235","PFDN1","prefoldin subunit 1 [Source:HGNC Symbol;Acc:8866]",-0.082635594,0.932987903,"cortical organoid","Urresti et al. 2021","ENSG00000113068","No"
"11236","TUBE1","tubulin, epsilon 1 [Source:HGNC Symbol;Acc:20775]",-0.141750695,0.916507195,"cortical organoid","Urresti et al. 2021","ENSG00000074935","No"
"11237","FAN1","FANCD2/FANCI-associated nuclease 1 [Source:HGNC Symbol;Acc:29170]",-0.067819359,0.926780478,"cortical organoid","Urresti et al. 2021","ENSG00000198690","No"
"11238","RP11-295G20.2","",-0.179048401,0.985857861,"cortical organoid","Urresti et al. 2021","ENSG00000233461","No"
"11239","ARL17B","ADP-ribosylation factor-like 17B [Source:HGNC Symbol;Acc:32387]",-0.436707606,0.794802813,"cortical organoid","Urresti et al. 2021","ENSG00000228696","No"
"11240","PPAP2B","phosphatidic acid phosphatase type 2B [Source:HGNC Symbol;Acc:9229]",-0.070477608,0.978410663,"cortical organoid","Urresti et al. 2021","ENSG00000162407","No"
"11241","RIPK1","receptor (TNFRSF)-interacting serine-threonine kinase 1 [Source:HGNC Symbol;Acc:10019]",0.248397134,0.844819547,"cortical organoid","Urresti et al. 2021","ENSG00000137275","No"
"11242","ESRRG","estrogen-related receptor gamma [Source:HGNC Symbol;Acc:3474]",-0.033333757,0.997393953,"cortical organoid","Urresti et al. 2021","ENSG00000196482","No"
"11243","HIST2H2BE","histone cluster 2, H2be [Source:HGNC Symbol;Acc:4760]",-0.046454742,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000184678","No"
"11244","SLC35A1","solute carrier family 35 (CMP-sialic acid transporter), member A1 [Source:HGNC Symbol;Acc:11021]",0.022855613,0.991804263,"cortical organoid","Urresti et al. 2021","ENSG00000164414","No"
"11245","RPS6KB1","ribosomal protein S6 kinase, 70kDa, polypeptide 1 [Source:HGNC Symbol;Acc:10436]",-0.115995358,0.895065613,"cortical organoid","Urresti et al. 2021","ENSG00000108443","No"
"11246","SBDS","Shwachman-Bodian-Diamond syndrome [Source:HGNC Symbol;Acc:19440]",0.059607166,0.939778226,"cortical organoid","Urresti et al. 2021","ENSG00000126524","No"
"11247","C1orf63","chromosome 1 open reading frame 63 [Source:HGNC Symbol;Acc:25234]",-0.048489719,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000117616","No"
"11248","KDELR2","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2 [Source:HGNC Symbol;Acc:6305]",0.125743259,0.901130858,"cortical organoid","Urresti et al. 2021","ENSG00000136240","No"
"11249","FAHD2A","fumarylacetoacetate hydrolase domain containing 2A [Source:HGNC Symbol;Acc:24252]",0.096981593,0.927295836,"cortical organoid","Urresti et al. 2021","ENSG00000115042","No"
"11250","HS6ST3","heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:19134]",-0.149734053,0.923261679,"cortical organoid","Urresti et al. 2021","ENSG00000185352","No"
"11251","FLYWCH1","FLYWCH-type zinc finger 1 [Source:HGNC Symbol;Acc:25404]",0.037968392,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000059122","No"
"11252","ZNF331","zinc finger protein 331 [Source:HGNC Symbol;Acc:15489]",0.14051098,0.917484946,"cortical organoid","Urresti et al. 2021","ENSG00000130844","No"
"11253","FBXO7","F-box protein 7 [Source:HGNC Symbol;Acc:13586]",0.040447237,0.982847976,"cortical organoid","Urresti et al. 2021","ENSG00000100225","No"
"11254","MARCH1","membrane-associated ring finger (C3HC4) 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:26077]",-0.09692988,0.968863923,"cortical organoid","Urresti et al. 2021","ENSG00000145416","No"
"11255","SHROOM3","shroom family member 3 [Source:HGNC Symbol;Acc:30422]",0.084855663,0.959069158,"cortical organoid","Urresti et al. 2021","ENSG00000138771","No"
"11256","ZNF460","zinc finger protein 460 [Source:HGNC Symbol;Acc:21628]",0.126173805,0.966104446,"cortical organoid","Urresti et al. 2021","ENSG00000197714","No"
"11257","PRKRIP1","PRKR interacting protein 1 (IL11 inducible) [Source:HGNC Symbol;Acc:21894]",-0.012748475,0.997108109,"cortical organoid","Urresti et al. 2021","ENSG00000128563","No"
"11258","KLHDC2","kelch domain containing 2 [Source:HGNC Symbol;Acc:20231]",-0.019936236,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000165516","No"
"11259","MAGOHB","mago-nashi homolog B (Drosophila) [Source:HGNC Symbol;Acc:25504]",-0.030973215,0.986296634,"cortical organoid","Urresti et al. 2021","ENSG00000111196","No"
"11260","PRDX3","peroxiredoxin 3 [Source:HGNC Symbol;Acc:9354]",0.058135321,0.958240755,"cortical organoid","Urresti et al. 2021","ENSG00000165672","No"
"11261","DDX46","DEAD (Asp-Glu-Ala-Asp) box polypeptide 46 [Source:HGNC Symbol;Acc:18681]",-0.103310735,0.916507195,"cortical organoid","Urresti et al. 2021","ENSG00000145833","No"
"11262","ITGB1BP1","integrin beta 1 binding protein 1 [Source:HGNC Symbol;Acc:23927]",0.044687573,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000119185","No"
"11263","ZNF235","zinc finger protein 235 [Source:HGNC Symbol;Acc:12866]",0.022528415,0.993910424,"cortical organoid","Urresti et al. 2021","ENSG00000159917","No"
"11264","MAP2K5","mitogen-activated protein kinase kinase 5 [Source:HGNC Symbol;Acc:6845]",0.061816679,0.991082891,"cortical organoid","Urresti et al. 2021","ENSG00000137764","No"
"11265","ZMYND11","zinc finger, MYND-type containing 11 [Source:HGNC Symbol;Acc:16966]",-0.020890978,0.988363733,"cortical organoid","Urresti et al. 2021","ENSG00000015171","No"
"11266","BPHL","biphenyl hydrolase-like (serine hydrolase) [Source:HGNC Symbol;Acc:1094]",-0.214711742,0.842400218,"cortical organoid","Urresti et al. 2021","ENSG00000137274","No"
"11267","BCL9","B-cell CLL/lymphoma 9 [Source:HGNC Symbol;Acc:1008]",0.121030831,0.926780478,"cortical organoid","Urresti et al. 2021","ENSG00000116128","No"
"11268","NCDN","neurochondrin [Source:HGNC Symbol;Acc:17597]",0.036182685,0.984534482,"cortical organoid","Urresti et al. 2021","ENSG00000020129","No"
"11269","UBE2O","ubiquitin-conjugating enzyme E2O [Source:HGNC Symbol;Acc:29554]",-0.05928719,0.953172631,"cortical organoid","Urresti et al. 2021","ENSG00000175931","No"
"11270","OTUD4","OTU domain containing 4 [Source:HGNC Symbol;Acc:24949]",0.007887845,0.99744829,"cortical organoid","Urresti et al. 2021","ENSG00000164164","No"
"11271","MRPL35","mitochondrial ribosomal protein L35 [Source:HGNC Symbol;Acc:14489]",-0.032443047,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000132313","No"
"11272","SHANK1","SH3 and multiple ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:15474]",0.191350712,0.937722733,"cortical organoid","Urresti et al. 2021","ENSG00000161681","No"
"11273","FAM217B","family with sequence similarity 217, member B [Source:HGNC Symbol;Acc:16170]",0.119566617,0.897344239,"cortical organoid","Urresti et al. 2021","ENSG00000196227","No"
"11274","DPM1","dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit [Source:HGNC Symbol;Acc:3005]",0.054746916,0.973790124,"cortical organoid","Urresti et al. 2021","ENSG00000000419","No"
"11275","MCU","mitochondrial calcium uniporter [Source:HGNC Symbol;Acc:23526]",0.083729572,0.924939265,"cortical organoid","Urresti et al. 2021","ENSG00000156026","No"
"11276","NSF","N-ethylmaleimide-sensitive factor [Source:HGNC Symbol;Acc:8016]",-0.100303646,0.91565484,"cortical organoid","Urresti et al. 2021","ENSG00000073969","No"
"11277","RFWD3","ring finger and WD repeat domain 3 [Source:HGNC Symbol;Acc:25539]",0.105049917,0.91126177,"cortical organoid","Urresti et al. 2021","ENSG00000168411","No"
"11278","DNAH12","dynein, axonemal, heavy chain 12 [Source:HGNC Symbol;Acc:2943]",0.282706473,0.928641581,"cortical organoid","Urresti et al. 2021","ENSG00000174844","No"
"11279","ACVR2A","activin A receptor, type IIA [Source:HGNC Symbol;Acc:173]",-0.138540491,0.922370916,"cortical organoid","Urresti et al. 2021","ENSG00000121989","No"
"11280","HEBP1","heme binding protein 1 [Source:HGNC Symbol;Acc:17176]",0.1467541,0.960615786,"cortical organoid","Urresti et al. 2021","ENSG00000013583","No"
"11281","SRSF12","serine/arginine-rich splicing factor 12 [Source:HGNC Symbol;Acc:21220]",0.044445316,0.971615484,"cortical organoid","Urresti et al. 2021","ENSG00000154548","No"
"11282","RRAD","Ras-related associated with diabetes [Source:HGNC Symbol;Acc:10446]",0.018216044,0.99892896,"cortical organoid","Urresti et al. 2021","ENSG00000166592","No"
"11283","RAB8B","RAB8B, member RAS oncogene family [Source:HGNC Symbol;Acc:30273]",0.022481299,0.99391528,"cortical organoid","Urresti et al. 2021","ENSG00000166128","No"
"11284","KIAA0247","KIAA0247 [Source:HGNC Symbol;Acc:19956]",-0.022178348,0.991804263,"cortical organoid","Urresti et al. 2021","ENSG00000100647","No"
"11285","NEBL","nebulette [Source:HGNC Symbol;Acc:16932]",0.036915299,0.99200772,"cortical organoid","Urresti et al. 2021","ENSG00000078114","No"
"11286","RANBP2","RAN binding protein 2 [Source:HGNC Symbol;Acc:9848]",-0.012393849,0.99391528,"cortical organoid","Urresti et al. 2021","ENSG00000153201","No"
"11287","RTDR1","rhabdoid tumor deletion region gene 1 [Source:HGNC Symbol;Acc:13437]",-0.125547889,0.973790124,"cortical organoid","Urresti et al. 2021","ENSG00000100218","No"
"11288","ZNF300","zinc finger protein 300 [Source:HGNC Symbol;Acc:13091]",-0.086481361,0.991082891,"cortical organoid","Urresti et al. 2021","ENSG00000145908","No"
"11289","BRD3","bromodomain containing 3 [Source:HGNC Symbol;Acc:1104]",-0.150722975,0.898903807,"cortical organoid","Urresti et al. 2021","ENSG00000169925","No"
"11290","RP11-145M9.4","",0.026406896,0.992461309,"cortical organoid","Urresti et al. 2021","ENSG00000269728","No"
"11291","CMIP","c-Maf inducing protein [Source:HGNC Symbol;Acc:24319]",-0.087448861,0.940957574,"cortical organoid","Urresti et al. 2021","ENSG00000153815","No"
"11292","ELMOD2","ELMO/CED-12 domain containing 2 [Source:HGNC Symbol;Acc:28111]",-0.005554926,0.99744829,"cortical organoid","Urresti et al. 2021","ENSG00000179387","No"
"11293","TTC7B","tetratricopeptide repeat domain 7B [Source:HGNC Symbol;Acc:19858]",-0.038944108,0.982847976,"cortical organoid","Urresti et al. 2021","ENSG00000165914","No"
"11294","TBRG1","transforming growth factor beta regulator 1 [Source:HGNC Symbol;Acc:29551]",0.015864785,0.98693441,"cortical organoid","Urresti et al. 2021","ENSG00000154144","No"
"11295","RPLP1","ribosomal protein, large, P1 [Source:HGNC Symbol;Acc:10372]",-0.147139467,0.901130858,"cortical organoid","Urresti et al. 2021","ENSG00000137818","No"
"11296","HS3ST5","heparan sulfate (glucosamine) 3-O-sulfotransferase 5 [Source:HGNC Symbol;Acc:19419]",-0.089999115,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000249853","No"
"11297","AL136218.1","Sarcoma antigen NY-SAR-79; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q86WE6]",-0.270222815,0.988363733,"cortical organoid","Urresti et al. 2021","ENSG00000215462","No"
"11298","TMEM167B","transmembrane protein 167B [Source:HGNC Symbol;Acc:30187]",0.075347969,0.934615808,"cortical organoid","Urresti et al. 2021","ENSG00000215717","No"
"11299","NEUROD4","neuronal differentiation 4 [Source:HGNC Symbol;Acc:13802]",-0.169525702,0.966104446,"cortical organoid","Urresti et al. 2021","ENSG00000123307","No"
"11300","NLGN2","neuroligin 2 [Source:HGNC Symbol;Acc:14290]",0.115096597,0.968973938,"cortical organoid","Urresti et al. 2021","ENSG00000169992","No"
"11301","KDM5D","lysine (K)-specific demethylase 5D [Source:HGNC Symbol;Acc:11115]",-0.145588188,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000012817","No"
"11302","IL17RD","interleukin 17 receptor D [Source:HGNC Symbol;Acc:17616]",0.324977536,0.894370869,"cortical organoid","Urresti et al. 2021","ENSG00000144730","No"
"11303","ENSA","endosulfine alpha [Source:HGNC Symbol;Acc:3360]",-0.12499741,0.794802813,"cortical organoid","Urresti et al. 2021","ENSG00000143420","No"
"11304","SLC44A5","solute carrier family 44, member 5 [Source:HGNC Symbol;Acc:28524]",0.010466218,0.99915002,"cortical organoid","Urresti et al. 2021","ENSG00000137968","No"
"11305","SPHKAP","SPHK1 interactor, AKAP domain containing [Source:HGNC Symbol;Acc:30619]",-0.331346867,0.955162682,"cortical organoid","Urresti et al. 2021","ENSG00000153820","No"
"11306","BCAS4","breast carcinoma amplified sequence 4 [Source:HGNC Symbol;Acc:14367]",-0.142061318,0.916507195,"cortical organoid","Urresti et al. 2021","ENSG00000124243","No"
"11307","EEF1A1P19","eukaryotic translation elongation factor 1 alpha 1 pseudogene 19 [Source:HGNC Symbol;Acc:37892]",-0.112031574,0.96818497,"cortical organoid","Urresti et al. 2021","ENSG00000249855","No"
"11308","HADHB","hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit [Source:HGNC Symbol;Acc:4803]",0.003389845,0.99915002,"cortical organoid","Urresti et al. 2021","ENSG00000138029","No"
"11309","ADAMTS13","ADAM metallopeptidase with thrombospondin type 1 motif, 13 [Source:HGNC Symbol;Acc:1366]",0.202392367,0.868513916,"cortical organoid","Urresti et al. 2021","ENSG00000160323","No"
"11310","GLI3","GLI family zinc finger 3 [Source:HGNC Symbol;Acc:4319]",0.262043269,0.915621622,"cortical organoid","Urresti et al. 2021","ENSG00000106571","No"
"11311","ZRANB2","zinc finger, RAN-binding domain containing 2 [Source:HGNC Symbol;Acc:13058]",0.161298465,0.878369753,"cortical organoid","Urresti et al. 2021","ENSG00000132485","No"
"11312","HIVEP1","human immunodeficiency virus type I enhancer binding protein 1 [Source:HGNC Symbol;Acc:4920]",0.106654744,0.916507195,"cortical organoid","Urresti et al. 2021","ENSG00000095951","No"
"11313","ERF","Ets2 repressor factor [Source:HGNC Symbol;Acc:3444]",-0.02521124,0.997108109,"cortical organoid","Urresti et al. 2021","ENSG00000105722","No"
"11314","ZMYND8","zinc finger, MYND-type containing 8 [Source:HGNC Symbol;Acc:9397]",0.012309562,0.99744829,"cortical organoid","Urresti et al. 2021","ENSG00000101040","No"
"11315","KTN1","kinectin 1 (kinesin receptor) [Source:HGNC Symbol;Acc:6467]",-0.061474961,0.968973938,"cortical organoid","Urresti et al. 2021","ENSG00000126777","No"
"11316","GMEB1","glucocorticoid modulatory element binding protein 1 [Source:HGNC Symbol;Acc:4370]",-0.045033683,0.984506152,"cortical organoid","Urresti et al. 2021","ENSG00000162419","No"
"11317","SLC27A4","solute carrier family 27 (fatty acid transporter), member 4 [Source:HGNC Symbol;Acc:10998]",-0.146577869,0.91126177,"cortical organoid","Urresti et al. 2021","ENSG00000167114","No"
"11318","ADNP2","ADNP homeobox 2 [Source:HGNC Symbol;Acc:23803]",0.003478291,0.997551032,"cortical organoid","Urresti et al. 2021","ENSG00000101544","No"
"11319","SLC15A2","solute carrier family 15 (oligopeptide transporter), member 2 [Source:HGNC Symbol;Acc:10921]",-0.487445161,0.794720921,"cortical organoid","Urresti et al. 2021","ENSG00000163406","No"
"11320","CRAT","carnitine O-acetyltransferase [Source:HGNC Symbol;Acc:2342]",-0.013290499,0.995319054,"cortical organoid","Urresti et al. 2021","ENSG00000095321","No"
"11321","SLC30A6","solute carrier family 30 (zinc transporter), member 6 [Source:HGNC Symbol;Acc:19305]",0.035412417,0.984582953,"cortical organoid","Urresti et al. 2021","ENSG00000152683","No"
"11322","KIAA0930","KIAA0930 [Source:HGNC Symbol;Acc:1314]",-0.105913266,0.863868574,"cortical organoid","Urresti et al. 2021","ENSG00000100364","No"
"11323","ZNF530","zinc finger protein 530 [Source:HGNC Symbol;Acc:29297]",0.046545581,0.978410663,"cortical organoid","Urresti et al. 2021","ENSG00000183647","No"
"11324","FNIP2","folliculin interacting protein 2 [Source:HGNC Symbol;Acc:29280]",-0.139837904,0.895065613,"cortical organoid","Urresti et al. 2021","ENSG00000052795","No"
"11325","TLN1","talin 1 [Source:HGNC Symbol;Acc:11845]",0.079004421,0.968973938,"cortical organoid","Urresti et al. 2021","ENSG00000137076","No"
"11326","JMJD7-PLA2G4B","JMJD7-PLA2G4B readthrough [Source:HGNC Symbol;Acc:34449]",-0.039485379,0.993229268,"cortical organoid","Urresti et al. 2021","ENSG00000168970","No"
"11327","HSD17B1","hydroxysteroid (17-beta) dehydrogenase 1 [Source:HGNC Symbol;Acc:5210]",0.051986802,0.99391528,"cortical organoid","Urresti et al. 2021","ENSG00000108786","No"
"11328","LUZP2","leucine zipper protein 2 [Source:HGNC Symbol;Acc:23206]",-0.004564485,0.99915002,"cortical organoid","Urresti et al. 2021","ENSG00000187398","No"
"11329","SLC2A3P1","solute carrier family 2 (facilitated glucose transporter), member 3 pseudogene 1 [Source:HGNC Symbol;Acc:11008]",-0.081435308,0.992338652,"cortical organoid","Urresti et al. 2021","ENSG00000253861","No"
"11330","SMIM20","small integral membrane protein 20 [Source:HGNC Symbol;Acc:37260]",-0.005674462,0.998697556,"cortical organoid","Urresti et al. 2021","ENSG00000250317","No"
"11331","CWC15","CWC15 spliceosome-associated protein homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:26939]",0.048953206,0.968533684,"cortical organoid","Urresti et al. 2021","ENSG00000150316","No"
"11332","KCNAB2","potassium voltage-gated channel, shaker-related subfamily, beta member 2 [Source:HGNC Symbol;Acc:6229]",0.024844148,0.992461309,"cortical organoid","Urresti et al. 2021","ENSG00000069424","No"
"11333","ANKRD50","ankyrin repeat domain 50 [Source:HGNC Symbol;Acc:29223]",-0.052176798,0.970164295,"cortical organoid","Urresti et al. 2021","ENSG00000151458","No"
"11334","POLR2C","polymerase (RNA) II (DNA directed) polypeptide C, 33kDa [Source:HGNC Symbol;Acc:9189]",0.066209612,0.94777674,"cortical organoid","Urresti et al. 2021","ENSG00000102978","No"
"11335","BEND7","BEN domain containing 7 [Source:HGNC Symbol;Acc:23514]",0.051283925,0.968863923,"cortical organoid","Urresti et al. 2021","ENSG00000165626","No"
"11336","FAM120C","family with sequence similarity 120C [Source:HGNC Symbol;Acc:16949]",0.137345829,0.948683508,"cortical organoid","Urresti et al. 2021","ENSG00000184083","No"
