ENSEMBL ID,HGNC Symbol,Gene Biotype,Description,log2(FC) DUP vs DEL,"P value, DUP vs DEL","FDR-adjusted P value, DUP vs DEL",log2(FC) DUP vs CTL,"P value, DUP vs CTL","FDR-adjusted P value, DUP vs CTL",log2(FC) DEL vs CTL,"P value, DEL vs CTL","FDR-adjusted P value, DEL vs CTL"
ENSG00000087191,PSMC5,protein_coding,"proteasome (prosome, macropain) 26S subunit, ATPase, 5 [Source:HGNC Symbol;Acc:9552]",0.010280849,0.934198686,0.980223301,-0.0191885,0.851112325,0.970006878,-0.029469348,0.745924129,0.985857861
ENSG00000132478,UNK,protein_coding,unkempt family zinc finger [Source:HGNC Symbol;Acc:29369],0.008154303,0.934528356,0.980493498,-0.003049461,0.970235965,0.993322531,-0.011203764,0.876576813,0.996607876
ENSG00000167792,NDUFV1,protein_coding,"NADH dehydrogenase (ubiquinone) flavoprotein 1, 51kDa [Source:HGNC Symbol;Acc:7716]",0.007342843,0.934731393,0.980630803,-0.072505207,0.33265695,0.737005927,-0.07984805,0.22353958,0.91126177
ENSG00000153443,UBALD1,protein_coding,UBA-like domain containing 1 [Source:HGNC Symbol;Acc:29576],0.022942108,0.935086747,0.980927871,-0.157797651,0.50307959,0.837558794,-0.180739759,0.372844523,0.926780478
ENSG00000139631,CSAD,protein_coding,cysteine sulfinic acid decarboxylase [Source:HGNC Symbol;Acc:18966],-0.026766751,0.935169853,0.980939321,0.024502197,0.93037049,0.984808433,0.051268948,0.82146307,0.991804263
ENSG00000104447,TRPS1,protein_coding,trichorhinophalangeal syndrome I [Source:HGNC Symbol;Acc:12340],-0.015157065,0.935315734,0.981003402,0.046481053,0.762301312,0.943709423,0.061638117,0.650902744,0.982228575
ENSG00000182919,C11orf54,protein_coding,chromosome 11 open reading frame 54 [Source:HGNC Symbol;Acc:30204],-0.013223492,0.935418938,0.981003402,-0.1248209,0.353114513,0.751124241,-0.111597408,0.355275433,0.92576209
ENSG00000125651,GTF2F1,protein_coding,"general transcription factor IIF, polypeptide 1, 74kDa [Source:HGNC Symbol;Acc:4652]",0.007477456,0.935447533,0.981003402,-0.030195735,0.692768483,0.918704866,-0.03767319,0.573420987,0.968973938
ENSG00000177685,EFCAB4A,protein_coding,EF-hand calcium binding domain 4A [Source:HGNC Symbol;Acc:28703],0.019579256,0.935732509,0.981051153,0.0534738,0.780355732,0.950046921,0.033894544,0.855209121,0.99391528
ENSG00000126247,CAPNS1,protein_coding,"calpain, small subunit 1 [Source:HGNC Symbol;Acc:1481]",0.009728033,0.935761641,0.981051153,-0.158442925,0.118738184,0.526915233,-0.168170957,0.06367451,0.794802813
ENSG00000226608,FTLP3,pseudogene,"ferritin, light polypeptide pseudogene 3 [Source:HGNC Symbol;Acc:4000]",-0.042740889,0.93579591,0.981051153,-0.130505287,0.762599062,0.94381966,-0.087764398,0.82273383,0.991842405
ENSG00000006451,RALA,protein_coding,v-ral simian leukemia viral oncogene homolog A (ras related) [Source:HGNC Symbol;Acc:9839],-0.00855228,0.935834227,0.981051153,0.026209798,0.767422574,0.945172525,0.034762078,0.64742045,0.982228575
ENSG00000171100,MTM1,protein_coding,myotubularin 1 [Source:HGNC Symbol;Acc:7448],0.013742535,0.935924213,0.981051153,-0.079189616,0.583046226,0.876352465,-0.092932151,0.442471142,0.95013528
ENSG00000099995,SF3A1,protein_coding,"splicing factor 3a, subunit 1, 120kDa [Source:HGNC Symbol;Acc:10765]",-0.008145347,0.935926265,0.981051153,-0.050102937,0.549930477,0.862224034,-0.04195759,0.56923215,0.968973938
ENSG00000137714,FDX1,protein_coding,ferredoxin 1 [Source:HGNC Symbol;Acc:3638],-0.01040888,0.936048857,0.98106716,0.092369744,0.381471587,0.773798812,0.102778624,0.292265412,0.916507195
ENSG00000108061,SHOC2,protein_coding,soc-2 suppressor of clear homolog (C. elegans) [Source:HGNC Symbol;Acc:15454],0.0081222,0.936110318,0.98106716,0.02642485,0.753706652,0.940783207,0.01830265,0.801477768,0.989225322
ENSG00000075624,ACTB,protein_coding,"actin, beta [Source:HGNC Symbol;Acc:132]",-0.0141783,0.936197474,0.98106716,-0.087073389,0.552608509,0.864243163,-0.072895088,0.571106515,0.968973938
ENSG00000178449,COX14,protein_coding,cytochrome c oxidase assembly homolog 14 (S. cerevisiae) [Source:HGNC Symbol;Acc:28216],-0.009229576,0.93623034,0.98106716,-0.021943361,0.811676603,0.960217802,-0.012713785,0.884027467,0.997108109
ENSG00000130749,ZC3H4,protein_coding,zinc finger CCCH-type containing 4 [Source:HGNC Symbol;Acc:17808],-0.012029267,0.936462157,0.981217548,0.041349951,0.73979273,0.934865609,0.053379218,0.626622759,0.978651415
ENSG00000259834,RP11-284N8.3,lincRNA,,0.016105551,0.936624576,0.981217548,-0.033441374,0.856135528,0.970006878,-0.049546925,0.683460602,0.984534482
ENSG00000001461,NIPAL3,protein_coding,NIPA-like domain containing 3 [Source:HGNC Symbol;Acc:25233],-0.015838501,0.936708024,0.981217548,-0.069241982,0.676258899,0.912150677,-0.053403481,0.709772426,0.984582953
ENSG00000090470,PDCD7,protein_coding,programmed cell death 7 [Source:HGNC Symbol;Acc:8767],0.008192656,0.936746376,0.981217548,0.051864934,0.539772049,0.858338707,0.043672278,0.565897914,0.968973938
ENSG00000105404,RABAC1,protein_coding,Rab acceptor 1 (prenylated) [Source:HGNC Symbol;Acc:9794],0.017805755,0.93679595,0.981217548,-0.026283581,0.887293716,0.975666537,-0.044089336,0.786292377,0.988363733
ENSG00000197056,ZMYM1,protein_coding,"zinc finger, MYM-type 1 [Source:HGNC Symbol;Acc:26253]",-0.008796009,0.93686674,0.981217548,0.098367607,0.291552287,0.707809982,0.107163615,0.185490648,0.894370869
ENSG00000102858,MGRN1,protein_coding,"mahogunin ring finger 1, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:20254]",0.013907866,0.936896923,0.981217548,-0.034556285,0.814689572,0.96077514,-0.048464151,0.696967101,0.984582953
ENSG00000072958,AP1M1,protein_coding,"adaptor-related protein complex 1, mu 1 subunit [Source:HGNC Symbol;Acc:13667]",0.009646573,0.936951552,0.981217548,0.076951123,0.450182349,0.815546057,0.06730455,0.443949428,0.951030243
ENSG00000007237,GAS7,protein_coding,growth arrest-specific 7 [Source:HGNC Symbol;Acc:4169],0.021934415,0.937099994,0.981297373,0.150504206,0.511934425,0.841791109,0.12856979,0.526572782,0.966617828
ENSG00000244560,RP4-800G7.2,pseudogene,,-0.025716153,0.93722748,0.981355243,0.127014302,0.653584345,0.903504319,0.152730455,0.488352073,0.962125059
ENSG00000100578,KIAA0586,protein_coding,KIAA0586 [Source:HGNC Symbol;Acc:19960],0.01072192,0.937314841,0.981371094,-0.062106757,0.586260958,0.877358228,-0.072828677,0.455849913,0.953253367
ENSG00000148660,CAMK2G,protein_coding,calcium/calmodulin-dependent protein kinase II gamma [Source:HGNC Symbol;Acc:1463],0.007873561,0.937545366,0.981474615,0.017100569,0.839655952,0.967791094,0.009227008,0.896388794,0.997108109
ENSG00000266930,CTD-2085J24.4,lincRNA,,0.030049262,0.937567455,0.981474615,0.123928096,0.686148434,0.916562433,0.093878834,0.746133083,0.985857861
ENSG00000245849,RAD51-AS1,processed_transcript,RAD51 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:48621],-0.027030001,0.937781006,0.981474615,-0.042270312,0.886108997,0.975386653,-0.015240311,0.94914852,0.99744829
ENSG00000177728,KIAA0195,protein_coding,KIAA0195 [Source:HGNC Symbol;Acc:28983],-0.008696314,0.937793062,0.981474615,-0.074312777,0.422344947,0.797790594,-0.065616463,0.418277097,0.943160948
ENSG00000105612,DNASE2,protein_coding,"deoxyribonuclease II, lysosomal [Source:HGNC Symbol;Acc:2960]",0.013505564,0.93787815,0.981474615,0.083873323,0.550697939,0.862978157,0.070367759,0.586156327,0.970164295
ENSG00000102878,HSF4,protein_coding,heat shock transcription factor 4 [Source:HGNC Symbol;Acc:5227],0.03782854,0.93789183,0.981474615,-0.154752188,0.724848789,0.928210851,-0.192580728,0.516749737,0.966104446
ENSG00000114784,EIF1B,protein_coding,eukaryotic translation initiation factor 1B [Source:HGNC Symbol;Acc:30792],0.011797021,0.93797034,0.981474615,0.013621757,0.914208754,0.980617068,0.001824736,0.986541205,0.99915002
ENSG00000136682,CBWD2,protein_coding,COBW domain containing 2 [Source:HGNC Symbol;Acc:17907],-0.008236247,0.937991562,0.981474615,-0.03616279,0.678185698,0.91252954,-0.027926542,0.717559268,0.984582953
ENSG00000197191,C9orf169,protein_coding,chromosome 9 open reading frame 169 [Source:HGNC Symbol;Acc:30529],-0.030237621,0.938195903,0.981519814,-0.131746793,0.691996504,0.918704866,-0.101509172,0.706694748,0.984582953
ENSG00000165417,GTF2A1,protein_coding,"general transcription factor IIA, 1, 19/37kDa [Source:HGNC Symbol;Acc:4646]",0.007910362,0.93820742,0.981519814,0.050493142,0.551983456,0.863567932,0.04258278,0.563098019,0.968973938
ENSG00000168890,TMEM150A,protein_coding,transmembrane protein 150A [Source:HGNC Symbol;Acc:24677],0.013115467,0.938275357,0.981519814,0.015701501,0.907217215,0.979466428,0.002586034,0.983934224,0.99915002
ENSG00000073578,SDHA,protein_coding,"succinate dehydrogenase complex, subunit A, flavoprotein (Fp) [Source:HGNC Symbol;Acc:10680]",0.008920747,0.938323696,0.981519814,-0.012568759,0.895041643,0.976560144,-0.021489506,0.796711562,0.989225322
ENSG00000157933,SKI,protein_coding,v-ski avian sarcoma viral oncogene homolog [Source:HGNC Symbol;Acc:10896],0.019694705,0.938900984,0.982048077,0.158495093,0.45637474,0.817459512,0.138800388,0.459037075,0.955337076
ENSG00000139697,SBNO1,protein_coding,strawberry notch homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:22973],0.008918088,0.939075666,0.982106536,0.035935531,0.709701783,0.922908655,0.027017442,0.74902049,0.985857861
ENSG00000108639,SYNGR2,protein_coding,synaptogyrin 2 [Source:HGNC Symbol;Acc:11499],-0.014856203,0.93910143,0.982106536,0.119129782,0.428015988,0.802407883,0.133985985,0.383800566,0.931311125
ENSG00000157800,SLC37A3,protein_coding,"solute carrier family 37, member 3 [Source:HGNC Symbol;Acc:20651]",0.006969859,0.939196101,0.982129954,-0.060280502,0.43530593,0.80727992,-0.067250362,0.301201054,0.916507195
ENSG00000145331,TRMT10A,protein_coding,tRNA methyltransferase 10 homolog A (S. cerevisiae) [Source:HGNC Symbol;Acc:28403],0.017812193,0.939281534,0.982143708,-0.102046596,0.596875213,0.881604632,-0.119858789,0.48280601,0.960226453
ENSG00000139163,ETNK1,protein_coding,ethanolamine kinase 1 [Source:HGNC Symbol;Acc:24649],0.009374518,0.939366432,0.9821569,-0.005706561,0.955414616,0.989721262,-0.015081078,0.865218351,0.995092147
ENSG00000186222,BLOC1S4,protein_coding,"biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino [Source:HGNC Symbol;Acc:24206]",0.012801924,0.939571788,0.982262808,0.019871611,0.884196804,0.975386653,0.007069687,0.95516772,0.997551032
ENSG00000168028,RPSA,protein_coding,ribosomal protein SA [Source:HGNC Symbol;Acc:6502],0.011981942,0.939612303,0.982262808,-0.100323993,0.445028261,0.812556303,-0.112305934,0.33052086,0.920099674
ENSG00000205560,CPT1B,protein_coding,carnitine palmitoyltransferase 1B (muscle) [Source:HGNC Symbol;Acc:2329],0.018447815,0.939720529,0.982300373,-0.173876655,0.4009821,0.784003724,-0.192324469,0.266892461,0.915621622
ENSG00000111880,RNGTT,protein_coding,RNA guanylyltransferase and 5'-phosphatase [Source:HGNC Symbol;Acc:10073],-0.00912647,0.939803966,0.982312022,-0.090281822,0.376294242,0.769579494,-0.081155352,0.347032534,0.923261679
ENSG00000174442,ZWILCH,protein_coding,zwilch kinetochore protein [Source:HGNC Symbol;Acc:25468],-0.014633906,0.940119232,0.982508645,0.067336542,0.682719276,0.914329738,0.081970448,0.549333259,0.96818497
ENSG00000146233,CYP39A1,protein_coding,"cytochrome P450, family 39, subfamily A, polypeptide 1 [Source:HGNC Symbol;Acc:17449]",-0.017954446,0.940136695,0.982508645,-0.172921064,0.36921278,0.763369333,-0.154966617,0.393052986,0.934523879
ENSG00000131788,PIAS3,protein_coding,"protein inhibitor of activated STAT, 3 [Source:HGNC Symbol;Acc:16861]",0.009114531,0.940286243,0.982589361,0.053711461,0.595435477,0.880868509,0.04459693,0.611311831,0.973790124
ENSG00000116273,PHF13,protein_coding,PHD finger protein 13 [Source:HGNC Symbol;Acc:22983],-0.005748277,0.940436491,0.982616562,-0.025484806,0.694458487,0.919320951,-0.01973653,0.715591222,0.984582953
ENSG00000149483,TMEM138,protein_coding,transmembrane protein 138 [Source:HGNC Symbol;Acc:26944],0.013178015,0.940533928,0.982616562,0.156622989,0.272528667,0.692958611,0.143444974,0.28674481,0.916507195
ENSG00000204624,PTCHD2,protein_coding,patched domain containing 2 [Source:HGNC Symbol;Acc:29251],-0.029221215,0.940562369,0.982616562,-0.378682225,0.270631036,0.691748404,-0.34946101,0.189525846,0.896996583
ENSG00000165934,CPSF2,protein_coding,"cleavage and polyadenylation specific factor 2, 100kDa [Source:HGNC Symbol;Acc:2325]",0.00692076,0.940804531,0.982616562,-0.042383734,0.582530461,0.876352465,-0.049304494,0.467514636,0.957602448
ENSG00000256725,RP11-662M24.2,lincRNA,,-0.072030508,0.940856148,0.982616562,-0.117685849,0.885854336,0.975386653,-0.045655341,0.94647711,0.99744829
ENSG00000101019,UQCC1,protein_coding,ubiquinol-cytochrome c reductase complex assembly factor 1 [Source:HGNC Symbol;Acc:15891],0.013570245,0.941061481,0.982616562,0.098748731,0.514832287,0.843328958,0.085178486,0.524945129,0.966104446
ENSG00000162694,EXTL2,protein_coding,exostosin-like glycosyltransferase 2 [Source:HGNC Symbol;Acc:3516],0.011278352,0.941271641,0.982616562,-0.077107972,0.545160208,0.859419742,-0.088386324,0.424687294,0.945352
ENSG00000110107,PRPF19,protein_coding,pre-mRNA processing factor 19 [Source:HGNC Symbol;Acc:17896],0.015224107,0.94129088,0.982616562,-0.187871849,0.273385656,0.693504495,-0.203095956,0.185417774,0.894370869
ENSG00000165312,OTUD1,protein_coding,OTU domain containing 1 [Source:HGNC Symbol;Acc:27346],0.009152281,0.941310036,0.982616562,0.032976998,0.75411457,0.940946628,0.023824716,0.783794528,0.988363733
ENSG00000213578,CPLX3,protein_coding,complexin 3 [Source:HGNC Symbol;Acc:27652],0.049976269,0.94163173,0.982616562,0.383729827,0.458447757,0.818238129,0.333753558,0.541885236,0.96818497
ENSG00000136273,HUS1,protein_coding,HUS1 checkpoint homolog (S. pombe) [Source:HGNC Symbol;Acc:5309],0.010397451,0.94164451,0.982616562,-0.004205742,0.971189646,0.993322531,-0.014603193,0.888127714,0.997108109
ENSG00000166860,ZBTB39,protein_coding,zinc finger and BTB domain containing 39 [Source:HGNC Symbol;Acc:29014],0.009805301,0.941675234,0.982616562,-0.02029588,0.856769956,0.970068341,-0.030101181,0.751119783,0.985857861
ENSG00000089048,ESF1,protein_coding,"ESF1, nucleolar pre-rRNA processing protein, homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:15898]",-0.013691444,0.941781092,0.982616562,-0.057541282,0.710801222,0.92327378,-0.043849837,0.746378812,0.985857861
ENSG00000204947,ZNF425,protein_coding,zinc finger protein 425 [Source:HGNC Symbol;Acc:20690],-0.013766874,0.941836132,0.982616562,0.03355379,0.827503065,0.964202459,0.047320664,0.733409861,0.985195189
ENSG00000148842,CNNM2,protein_coding,cyclin M2 [Source:HGNC Symbol;Acc:103],0.009745728,0.941883956,0.982616562,-0.082911407,0.45655668,0.817459512,-0.092657135,0.339851166,0.922370916
ENSG00000143971,ETAA1,protein_coding,Ewing tumor-associated antigen 1 [Source:HGNC Symbol;Acc:24648],-0.009831179,0.941906682,0.982616562,-0.097819168,0.382477245,0.773798812,-0.087987989,0.372105125,0.926780478
ENSG00000212907,MT-ND4L,protein_coding,mitochondrially encoded NADH dehydrogenase 4L [Source:HGNC Symbol;Acc:7460],0.023583985,0.941913526,0.982616562,0.156846081,0.541090597,0.858545202,0.133262096,0.590816763,0.970164295
ENSG00000114861,FOXP1,protein_coding,forkhead box P1 [Source:HGNC Symbol;Acc:3823],0.017265671,0.941963724,0.982616562,-0.019522843,0.920586588,0.982711176,-0.036788514,0.830382361,0.992338652
ENSG00000102543,CDADC1,protein_coding,cytidine and dCMP deaminase domain containing 1 [Source:HGNC Symbol;Acc:20299],0.01268461,0.942041675,0.982616562,-0.018066211,0.899190754,0.978238908,-0.030750821,0.810271378,0.991082891
ENSG00000108679,LGALS3BP,protein_coding,"lectin, galactoside-binding, soluble, 3 binding protein [Source:HGNC Symbol;Acc:6564]",0.014663291,0.942102057,0.982616562,-0.053923714,0.745530355,0.937380074,-0.068587005,0.641423115,0.979998899
ENSG00000241978,AKAP2,protein_coding,A kinase (PRKA) anchor protein 2 [Source:HGNC Symbol;Acc:372],0.013176732,0.942179586,0.982616562,0.120146107,0.421847664,0.797671314,0.106969375,0.424173372,0.945352
ENSG00000066651,TRMT11,protein_coding,tRNA methyltransferase 11 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:21080],-0.01496073,0.942182299,0.982616562,-0.167085265,0.34407237,0.746011707,-0.152124535,0.293070106,0.916507195
ENSG00000008300,CELSR3,protein_coding,"cadherin, EGF LAG seven-pass G-type receptor 3 [Source:HGNC Symbol;Acc:3230]",0.012003524,0.942263909,0.982616562,-0.015910514,0.909078612,0.979735183,-0.027914037,0.811378147,0.991082891
ENSG00000155111,CDK19,protein_coding,cyclin-dependent kinase 19 [Source:HGNC Symbol;Acc:19338],-0.007614141,0.942376965,0.982616562,-0.000639476,0.994229222,0.998219286,0.006974665,0.925376109,0.99744829
ENSG00000119684,MLH3,protein_coding,mutL homolog 3 [Source:HGNC Symbol;Acc:7128],-0.016330217,0.942458785,0.982616562,-0.058253658,0.757333585,0.94236284,-0.041923441,0.795732557,0.989225322
ENSG00000123091,RNF11,protein_coding,ring finger protein 11 [Source:HGNC Symbol;Acc:10056],0.007214298,0.942570846,0.982616562,-0.006321586,0.93917374,0.986367547,-0.013535884,0.85154001,0.993001598
ENSG00000174231,PRPF8,protein_coding,pre-mRNA processing factor 8 [Source:HGNC Symbol;Acc:17340],0.014263981,0.94257147,0.982616562,0.048029583,0.76924689,0.945172525,0.033765602,0.813676998,0.991082891
ENSG00000140443,IGF1R,protein_coding,insulin-like growth factor 1 receptor [Source:HGNC Symbol;Acc:5465],-0.016639742,0.942587051,0.982616562,0.062479675,0.744526139,0.937157846,0.079119417,0.634932969,0.979933103
ENSG00000143147,GPR161,protein_coding,G protein-coupled receptor 161 [Source:HGNC Symbol;Acc:23694],-0.011837758,0.942650206,0.982616562,-0.064731755,0.647602732,0.9014163,-0.052893996,0.637474939,0.979998899
ENSG00000099904,ZDHHC8,protein_coding,"zinc finger, DHHC-type containing 8 [Source:HGNC Symbol;Acc:18474]",0.014933023,0.942663587,0.982616562,0.030744243,0.859383996,0.971086049,0.01581122,0.914786222,0.997125235
ENSG00000181192,DHTKD1,protein_coding,dehydrogenase E1 and transketolase domain containing 1 [Source:HGNC Symbol;Acc:23537],-0.007322871,0.942685079,0.982616562,0.008537874,0.920146874,0.982552071,0.015860745,0.826709207,0.99200772
ENSG00000206530,WDR52,protein_coding,WD repeat domain 52 [Source:HGNC Symbol;Acc:25631],0.014912701,0.942695219,0.982616562,-0.001388216,0.993116137,0.997651691,-0.016300917,0.919626154,0.99744829
ENSG00000181350,FAM211A,protein_coding,"family with sequence similarity 211, member A [Source:HGNC Symbol;Acc:32403]",0.017226751,0.942993533,0.982616562,-0.005593501,0.978065481,0.994390324,-0.022820252,0.892408868,0.997108109
ENSG00000171302,CANT1,protein_coding,calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:19721],-0.007105605,0.94319072,0.982616562,0.108195555,0.196469357,0.621276616,0.11530116,0.117544729,0.844631293
ENSG00000181220,ZNF746,protein_coding,zinc finger protein 746 [Source:HGNC Symbol;Acc:21948],0.007754476,0.943195669,0.982616562,0.048025267,0.59607949,0.881149708,0.04027079,0.607207867,0.97316851
ENSG00000264538,SUZ12P,pseudogene,,0.010402554,0.943247571,0.982616562,0.213714452,0.088927219,0.474045923,0.203311897,0.058130317,0.794720921
ENSG00000196743,GM2A,protein_coding,GM2 ganglioside activator [Source:HGNC Symbol;Acc:4367],0.009362652,0.943313427,0.982616562,-0.101175659,0.359706926,0.756861789,-0.110538311,0.246604377,0.912658326
