ENSEMBL ID,HGNC Symbol,Gene Biotype,Description,log2(FC) DUP vs DEL,"P value, DUP vs DEL","FDR-adjusted P value, DUP vs DEL",log2(FC) DUP vs CTL,"P value, DUP vs CTL","FDR-adjusted P value, DUP vs CTL",log2(FC) DEL vs CTL,"P value, DEL vs CTL","FDR-adjusted P value, DEL vs CTL"
ENSG00000204220,PFDN6,protein_coding,prefoldin subunit 6 [Source:HGNC Symbol;Acc:4926],-0.009471078,0.919550718,0.991035004,0.041337822,0.652950221,0.999945608,0.0508089,0.597038362,0.930355121
ENSG00000184635,ZNF93,protein_coding,zinc finger protein 93 [Source:HGNC Symbol;Acc:13169],0.011074889,0.919607837,0.991035004,0.028184332,0.79594004,0.999945608,0.017109444,0.877291854,0.982626828
ENSG00000164296,TIGD6,protein_coding,tigger transposable element derived 6 [Source:HGNC Symbol;Acc:18332],0.010528062,0.919681191,0.991035004,-0.058189408,0.573044594,0.999945608,-0.06871747,0.518482646,0.907519959
ENSG00000255168,RP11-458D21.5,protein_coding,Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E9PLD5],0.021817513,0.919817636,0.991035004,-0.032843707,0.875066421,0.999945608,-0.05466122,0.807588326,0.972477953
ENSG00000261487,AC135048.13,processed_transcript,,-0.025290498,0.919856869,0.991035004,-0.086902924,0.72140688,0.999945608,-0.061612425,0.81217606,0.972531545
ENSG00000224383,C17orf72,protein_coding,chromosome 17 open reading frame 72 [Source:HGNC Symbol;Acc:25673],0.043216713,0.919900521,0.991035004,-0.34996177,0.364866422,0.999945608,-0.393178483,0.401023289,0.866253933
ENSG00000175898,CTD-2369P2.2,lincRNA,,-0.019561578,0.920075728,0.991035004,-0.163658515,0.396022356,0.999945608,-0.144096937,0.470092495,0.891469578
ENSG00000273281,RP11-339B21.14,lincRNA,,0.0315724,0.920186429,0.991035004,-0.327437879,0.283637583,0.999945608,-0.359010279,0.277400538,0.816438146
ENSG00000138031,ADCY3,protein_coding,adenylate cyclase 3 [Source:HGNC Symbol;Acc:234],0.012144376,0.920396691,0.991035004,0.017361152,0.884325151,0.999945608,0.005216776,0.966418577,0.99584331
ENSG00000066136,NFYC,protein_coding,"nuclear transcription factor Y, gamma [Source:HGNC Symbol;Acc:7806]",-0.006929619,0.92055074,0.991035004,0.075134485,0.276556204,0.999945608,0.082064104,0.251304063,0.793993678
ENSG00000073169,SELO,protein_coding,Selenoprotein O  [Source:UniProtKB/Swiss-Prot;Acc:Q9BVL4],0.014131881,0.920578627,0.991035004,0.053380562,0.702325024,0.999945608,0.039248681,0.785634441,0.968319186
ENSG00000103202,NME4,protein_coding,NME/NM23 nucleoside diphosphate kinase 4 [Source:HGNC Symbol;Acc:7852],-0.014447766,0.920629399,0.991035004,-0.39530276,0.009378972,0.716363585,-0.380854994,0.013988404,0.278668661
ENSG00000170270,C14orf142,protein_coding,chromosome 14 open reading frame 142 [Source:HGNC Symbol;Acc:20356],-0.020661263,0.920632627,0.991035004,0.06696038,0.738539009,0.999945608,0.087621643,0.682854735,0.949389458
ENSG00000154447,SH3RF1,protein_coding,SH3 domain containing ring finger 1 [Source:HGNC Symbol;Acc:17650],0.011602324,0.920675318,0.991035004,0.001673702,0.988335636,0.999945608,-0.009928622,0.933348167,0.990113687
ENSG00000141030,COPS3,protein_coding,COP9 signalosome subunit 3 [Source:HGNC Symbol;Acc:2239],-0.009102733,0.92074534,0.991035004,0.013221929,0.883324804,0.999945608,0.022324663,0.810495003,0.972531545
ENSG00000005156,LIG3,protein_coding,"ligase III, DNA, ATP-dependent [Source:HGNC Symbol;Acc:6600]",0.009993227,0.920796196,0.991035004,-0.07703845,0.438349656,0.999945608,-0.087031677,0.397761668,0.866253933
ENSG00000168246,UBTD2,protein_coding,ubiquitin domain containing 2 [Source:HGNC Symbol;Acc:24463],-0.009616514,0.920839029,0.991035004,0.065339573,0.495051834,0.999945608,0.074956086,0.448159793,0.882864059
ENSG00000184281,TSSC4,protein_coding,tumor suppressing subtransferable candidate 4 [Source:HGNC Symbol;Acc:12386],0.009603646,0.920868255,0.991035004,0.040041553,0.671292544,0.999945608,0.030437907,0.759134592,0.962282041
ENSG00000100412,ACO2,protein_coding,"aconitase 2, mitochondrial [Source:HGNC Symbol;Acc:118]",-0.008075413,0.920877176,0.991035004,-0.028873805,0.718151335,0.999945608,-0.020798392,0.801811038,0.971149096
ENSG00000214253,FIS1,protein_coding,fission 1 (mitochondrial outer membrane) homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:21689],-0.007974956,0.920904936,0.991035004,0.120614514,0.132388576,0.999945608,0.12858947,0.125051413,0.639646835
ENSG00000114859,CLCN2,protein_coding,"chloride channel, voltage-sensitive 2 [Source:HGNC Symbol;Acc:2020]",-0.022612373,0.920931621,0.991035004,-0.366624035,0.108219495,0.999945608,-0.344011662,0.146687933,0.674602391
ENSG00000095261,PSMD5,protein_coding,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 5 [Source:HGNC Symbol;Acc:9563]",-0.021069325,0.920982625,0.991035004,-0.101290093,0.625975539,0.999945608,-0.080220768,0.712668835,0.954020411
ENSG00000101310,SEC23B,protein_coding,Sec23 homolog B (S. cerevisiae) [Source:HGNC Symbol;Acc:10702],0.008378248,0.921088822,0.991035004,-0.017633547,0.832088008,0.999945608,-0.026011795,0.762870999,0.963145657
ENSG00000151470,C4orf33,protein_coding,chromosome 4 open reading frame 33 [Source:HGNC Symbol;Acc:27025],-0.016976729,0.921248629,0.991035004,-0.067661169,0.691382282,0.999945608,-0.05068444,0.770501218,0.965801874
ENSG00000114268,PFKFB4,protein_coding,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 [Source:HGNC Symbol;Acc:8875]",-0.012602786,0.921279074,0.991035004,-0.160295683,0.213615172,0.999945608,-0.147692897,0.254674423,0.796517826
ENSG00000083544,TDRD3,protein_coding,tudor domain containing 3 [Source:HGNC Symbol;Acc:20612],0.008208114,0.921304974,0.991035004,-0.189390157,0.026629683,0.999945608,-0.197598271,0.025232448,0.361725813
ENSG00000157036,EXOG,protein_coding,"endo/exonuclease (5'-3'), endonuclease G-like [Source:HGNC Symbol;Acc:3347]",0.011988288,0.921359729,0.991035004,0.023434599,0.845545811,0.999945608,0.011446312,0.925785719,0.988359349
ENSG00000225377,RP5-1103G7.4,antisense,,0.020284741,0.921403013,0.991035004,0.138526244,0.496145366,0.999945608,0.118241503,0.572304962,0.924944057
ENSG00000155275,TRMT44,protein_coding,tRNA methyltransferase 44 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:26653],-0.011242028,0.921405499,0.991035004,-0.06834654,0.54553264,0.999945608,-0.057104512,0.621483841,0.936664613
ENSG00000140450,ARRDC4,protein_coding,arrestin domain containing 4 [Source:HGNC Symbol;Acc:28087],-0.023714498,0.921573672,0.991041943,-0.106608902,0.654664124,0.999945608,-0.082894404,0.734620095,0.959043813
ENSG00000185838,GNB1L,protein_coding,"guanine nucleotide binding protein (G protein), beta polypeptide 1-like [Source:HGNC Symbol;Acc:4397]",0.022622311,0.921680408,0.991041943,0.045093838,0.842556498,0.999945608,0.022471527,0.923391133,0.988359349
ENSG00000162521,RBBP4,protein_coding,retinoblastoma binding protein 4 [Source:HGNC Symbol;Acc:9887],-0.005753138,0.921725661,0.991041943,-0.000294612,0.995919352,0.999945608,0.005458526,0.927020427,0.988359349
ENSG00000102898,NUTF2,protein_coding,nuclear transport factor 2 [Source:HGNC Symbol;Acc:13722],-0.007180781,0.921757644,0.991041943,-0.010378168,0.885120808,0.999945608,-0.003197388,0.965771241,0.995697068
ENSG00000168242,HIST1H2BI,protein_coding,"histone cluster 1, H2bi [Source:HGNC Symbol;Acc:4756]",0.024809202,0.921874174,0.991041943,0.004031636,0.98715637,0.999945608,-0.020777566,0.935322567,0.990281752
ENSG00000163637,PRICKLE2,protein_coding,prickle homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:20340],0.021451334,0.92191109,0.991041943,0.279325908,0.200462443,0.999945608,0.257874574,0.252714874,0.794538937
ENSG00000100304,TTLL12,protein_coding,"tubulin tyrosine ligase-like family, member 12 [Source:HGNC Symbol;Acc:28974]",0.012801484,0.922033063,0.991083631,-0.061998191,0.631335211,0.999945608,-0.074799675,0.574554302,0.924975744
ENSG00000165806,CASP7,protein_coding,"caspase 7, apoptosis-related cysteine peptidase [Source:HGNC Symbol;Acc:1508]",-0.019734495,0.922263483,0.991241869,0.182073716,0.355627724,0.999945608,0.201808211,0.337389093,0.845067234
ENSG00000100503,NIN,protein_coding,ninein (GSK3B interacting protein) [Source:HGNC Symbol;Acc:14906],-0.013825074,0.922443508,0.991342792,0.002872468,0.983630159,0.999945608,0.016697543,0.907870949,0.985969701
ENSG00000149970,CNKSR2,protein_coding,connector enhancer of kinase suppressor of Ras 2 [Source:HGNC Symbol;Acc:19701],-0.01154399,0.922527393,0.991342792,-0.002557168,0.982725033,0.999945608,0.008986822,0.940100686,0.991497755
ENSG00000113790,EHHADH,protein_coding,"enoyl-CoA, hydratase/3-hydroxyacyl CoA dehydrogenase [Source:HGNC Symbol;Acc:3247]",-0.022177491,0.92261676,0.991342792,0.334681919,0.138539011,0.999945608,0.356859411,0.136278626,0.657036836
ENSG00000149547,EI24,protein_coding,etoposide induced 2.4 [Source:HGNC Symbol;Acc:13276],-0.009769564,0.922816931,0.991342792,-0.023658285,0.811496912,0.999945608,-0.013888722,0.89242222,0.98510778
ENSG00000168569,TMEM223,protein_coding,transmembrane protein 223 [Source:HGNC Symbol;Acc:28464],-0.01029762,0.922967764,0.991342792,-0.124672822,0.23533445,0.999945608,-0.114375202,0.299727777,0.825844628
ENSG00000165138,ANKS6,protein_coding,ankyrin repeat and sterile alpha motif domain containing 6 [Source:HGNC Symbol;Acc:26724],-0.014503275,0.92300187,0.991342792,-0.037441057,0.796997112,0.999945608,-0.022937782,0.882072773,0.982626828
ENSG00000197363,ZNF517,protein_coding,zinc finger protein 517 [Source:HGNC Symbol;Acc:27984],0.010574879,0.923082871,0.991342792,-0.150530043,0.16801079,0.999945608,-0.161104922,0.156754677,0.686546606
ENSG00000175575,PAAF1,protein_coding,proteasomal ATPase-associated factor 1 [Source:HGNC Symbol;Acc:25687],-0.010277656,0.923142573,0.991342792,0.066530775,0.527488289,0.999945608,0.076808431,0.480150084,0.893784918
ENSG00000010292,NCAPD2,protein_coding,"non-SMC condensin I complex, subunit D2 [Source:HGNC Symbol;Acc:24305]",0.01791141,0.92314318,0.991342792,0.091510123,0.617520904,0.999945608,0.073598712,0.697017084,0.950560895
ENSG00000268362,CTD-2017D11.1,lincRNA,,0.016922538,0.923201241,0.991342792,-0.022205219,0.898886972,0.999945608,-0.039127757,0.824899831,0.973579658
ENSG00000077463,SIRT6,protein_coding,sirtuin 6 [Source:HGNC Symbol;Acc:14934],0.010014576,0.923364237,0.991342792,0.087069243,0.396496694,0.999945608,0.077054667,0.470494841,0.891870535
ENSG00000179277,MEIS3P1,pseudogene,Meis homeobox 3 pseudogene 1 [Source:HGNC Symbol;Acc:7002],0.038375916,0.923497202,0.991342792,-0.69950167,0.077773773,0.999945608,-0.737877586,0.08181353,0.551269557
ENSG00000118193,KIF14,protein_coding,kinesin family member 14 [Source:HGNC Symbol;Acc:19181],-0.022866271,0.9235581,0.991342792,0.150893022,0.525156389,0.999945608,0.173759293,0.472025173,0.892426597
ENSG00000260534,RP11-1006G14.4,sense_overlapping,,0.01394586,0.92357534,0.991342792,0.080010752,0.579482951,0.999945608,0.066064892,0.653823362,0.942044865
ENSG00000139428,MMAB,protein_coding,methylmalonic aciduria (cobalamin deficiency) cblB type [Source:HGNC Symbol;Acc:19331],-0.015348452,0.923763,0.991342792,0.050509659,0.751549762,0.999945608,0.065858111,0.684324813,0.949583716
ENSG00000100258,LMF2,protein_coding,lipase maturation factor 2 [Source:HGNC Symbol;Acc:25096],0.011886612,0.923854801,0.991342792,-0.103709047,0.394286921,0.999945608,-0.115595659,0.369014893,0.858352753
ENSG00000115350,POLE4,protein_coding,"polymerase (DNA-directed), epsilon 4, accessory subunit [Source:HGNC Symbol;Acc:18755]",0.017983277,0.924302484,0.991342792,0.204587616,0.275540521,0.999945608,0.186604339,0.33770317,0.845067234
ENSG00000182103,FAM181B,protein_coding,"family with sequence similarity 181, member B [Source:HGNC Symbol;Acc:28512]",0.041533212,0.924355705,0.991342792,-0.254423549,0.535651018,0.999945608,-0.295956762,0.523095642,0.908068285
ENSG00000256338,RPL41P2,pseudogene,ribosomal protein L41 pseudogene 2 [Source:HGNC Symbol;Acc:10357],-0.034512444,0.924421981,0.991342792,-0.123611868,0.725499763,0.999945608,-0.089099424,0.812603915,0.972531545
ENSG00000110218,PANX1,protein_coding,pannexin 1 [Source:HGNC Symbol;Acc:8599],-0.009281031,0.924442893,0.991342792,0.118604166,0.224956492,0.999945608,0.127885197,0.204585104,0.743282204
ENSG00000184611,KCNH7,protein_coding,"potassium voltage-gated channel, subfamily H (eag-related), member 7 [Source:HGNC Symbol;Acc:18863]",-0.024468376,0.924449509,0.991342792,0.050257795,0.847538056,0.999945608,0.074726171,0.76988491,0.965435678
ENSG00000213445,SIPA1,protein_coding,signal-induced proliferation-associated 1 [Source:HGNC Symbol;Acc:10885],-0.021391708,0.924450328,0.991342792,0.026410723,0.904550202,0.999945608,0.047802431,0.836198038,0.976047314
ENSG00000167325,RRM1,protein_coding,ribonucleotide reductase M1 [Source:HGNC Symbol;Acc:10451],0.01110735,0.924533372,0.991342792,-0.037564399,0.745106433,0.999945608,-0.048671749,0.683659239,0.949389458
ENSG00000151490,PTPRO,protein_coding,"protein tyrosine phosphatase, receptor type, O [Source:HGNC Symbol;Acc:9678]",-0.025638865,0.924585405,0.991342792,-0.324754771,0.22530001,0.999945608,-0.299115906,0.285832363,0.82224933
ENSG00000158019,BRE,protein_coding,brain and reproductive organ-expressed (TNFRSF1A modulator) [Source:HGNC Symbol;Acc:1106],-0.00855993,0.924725754,0.991342792,-0.023926674,0.786081867,0.999945608,-0.015366744,0.868945692,0.981362883
ENSG00000137054,POLR1E,protein_coding,"polymerase (RNA) I polypeptide E, 53kDa [Source:HGNC Symbol;Acc:17631]",0.007387519,0.924789274,0.991342792,-0.120941966,0.12657219,0.999945608,-0.128329486,0.112564613,0.615014662
ENSG00000175387,SMAD2,protein_coding,SMAD family member 2 [Source:HGNC Symbol;Acc:6768],0.005851568,0.92482434,0.991342792,-0.017984092,0.768439137,0.999945608,-0.023835661,0.705942283,0.952755796
ENSG00000075218,GTSE1,protein_coding,G-2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:13698],0.020660516,0.924830899,0.991342792,0.147871487,0.499867598,0.999945608,0.12721097,0.56456054,0.922890489
ENSG00000069020,MAST4,protein_coding,microtubule associated serine/threonine kinase family member 4 [Source:HGNC Symbol;Acc:19037],-0.018512091,0.924874125,0.991342792,-0.129540885,0.50596662,0.999945608,-0.111028794,0.577950462,0.926042212
ENSG00000051825,MPHOSPH9,protein_coding,M-phase phosphoprotein 9 [Source:HGNC Symbol;Acc:7215],-0.010462819,0.925079377,0.991342792,-0.02494553,0.820684292,0.999945608,-0.014482711,0.897804524,0.985319221
ENSG00000044524,EPHA3,protein_coding,EPH receptor A3 [Source:HGNC Symbol;Acc:3387],-0.021225069,0.925202944,0.991342792,-0.118822303,0.59540816,0.999945608,-0.097597233,0.67097929,0.946892972
ENSG00000170153,RNF150,protein_coding,ring finger protein 150 [Source:HGNC Symbol;Acc:23138],-0.016278507,0.92536098,0.991342792,-0.04720445,0.783557181,0.999945608,-0.030925943,0.86066277,0.980176622
ENSG00000131788,PIAS3,protein_coding,"protein inhibitor of activated STAT, 3 [Source:HGNC Symbol;Acc:16861]",-0.010976749,0.925445289,0.991342792,-0.069244061,0.549548957,0.999945608,-0.058267313,0.626377844,0.937183278
ENSG00000217128,FNIP1,protein_coding,folliculin interacting protein 1 [Source:HGNC Symbol;Acc:29418],0.006860909,0.925471976,0.991342792,0.03667651,0.612215317,0.999945608,0.029815602,0.689887475,0.950060121
ENSG00000105810,CDK6,protein_coding,cyclin-dependent kinase 6 [Source:HGNC Symbol;Acc:1777],-0.021461573,0.925525499,0.991342792,-0.322843381,0.159782797,0.999945608,-0.301381808,0.203750956,0.742289032
ENSG00000171295,ZNF440,protein_coding,zinc finger protein 440 [Source:HGNC Symbol;Acc:20874],0.013506112,0.925587815,0.991342792,-0.074658174,0.600894906,0.999945608,-0.088164287,0.550135826,0.91727261
ENSG00000081019,RSBN1,protein_coding,round spermatid basic protein 1 [Source:HGNC Symbol;Acc:25642],0.008215659,0.925633513,0.991342792,0.01280167,0.882871085,0.999945608,0.004586011,0.959058133,0.993425464
ENSG00000116717,GADD45A,protein_coding,"growth arrest and DNA-damage-inducible, alpha [Source:HGNC Symbol;Acc:4095]",-0.017825394,0.925643813,0.991342792,-0.172465948,0.357586254,0.999945608,-0.154640554,0.432577753,0.879222814
ENSG00000078140,UBE2K,protein_coding,ubiquitin-conjugating enzyme E2K [Source:HGNC Symbol;Acc:4914],-0.006436831,0.925671154,0.991342792,-0.05297477,0.437853022,0.999945608,-0.046537939,0.508880929,0.904748725
ENSG00000161217,PCYT1A,protein_coding,"phosphate cytidylyltransferase 1, choline, alpha [Source:HGNC Symbol;Acc:8754]",-0.008454536,0.92569372,0.991342792,-0.015416337,0.862424766,0.999945608,-0.006961801,0.939999346,0.991497755
ENSG00000148411,NACC2,protein_coding,"NACC family member 2, BEN and BTB (POZ) domain containing [Source:HGNC Symbol;Acc:23846]",0.027381329,0.925837418,0.991342792,0.232699499,0.427865947,0.999945608,0.205318169,0.49128399,0.897105178
ENSG00000134686,PHC2,protein_coding,polyhomeotic homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:3183],-0.006523745,0.925869557,0.991342792,0.007813578,0.909864934,0.999945608,0.014337323,0.840769886,0.976130161
ENSG00000257524,RP11-203J24.9,processed_transcript,,0.051412045,0.925993976,0.991342792,0.262270137,0.629202685,0.999945608,0.210858092,0.709605284,0.953688296
ENSG00000187123,LYPD6,protein_coding,LY6/PLAUR domain containing 6 [Source:HGNC Symbol;Acc:28751],0.021480734,0.926018853,0.991342792,-0.020936036,0.926225778,0.999945608,-0.04241677,0.857874544,0.979981072
ENSG00000148341,SH3GLB2,protein_coding,SH3-domain GRB2-like endophilin B2 [Source:HGNC Symbol;Acc:10834],0.010094709,0.926505502,0.9917068,0.032378369,0.762300259,0.999945608,0.022283659,0.842358645,0.976130161
ENSG00000264538,SUZ12P,pseudogene,,0.009097322,0.926525366,0.9917068,0.237847437,0.019659972,0.922083645,0.228750115,0.028734657,0.373876087
ENSG00000166582,CENPV,protein_coding,centromere protein V [Source:HGNC Symbol;Acc:29920],0.01529995,0.926661872,0.991763802,-0.224273271,0.183757233,0.999945608,-0.239573221,0.157880518,0.687438089
ENSG00000067601,PMS2P4,pseudogene,postmeiotic segregation increased 2 pseudogene 4 [Source:HGNC Symbol;Acc:9129],0.017361244,0.926823685,0.991846982,-0.149960272,0.418596297,0.999945608,-0.167321515,0.391054174,0.865446649
ENSG00000185875,THNSL1,protein_coding,threonine synthase-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:26160],-0.011121367,0.927184364,0.991846982,-0.115549632,0.337842239,0.999945608,-0.104428264,0.402464144,0.867438661
ENSG00000115042,FAHD2A,protein_coding,fumarylacetoacetate hydrolase domain containing 2A [Source:HGNC Symbol;Acc:24252],0.01285112,0.92726643,0.991846982,-0.159335998,0.258796922,0.999945608,-0.172187118,0.232151041,0.775943271
ENSG00000077279,DCX,protein_coding,doublecortin [Source:HGNC Symbol;Acc:2714],-0.011959776,0.927278972,0.991846982,0.072474245,0.575239425,0.999945608,0.084434021,0.527936408,0.909085041
ENSG00000128829,EIF2AK4,protein_coding,eukaryotic translation initiation factor 2 alpha kinase 4 [Source:HGNC Symbol;Acc:19687],-0.011858194,0.927428942,0.991846982,-0.203121969,0.120470572,0.999945608,-0.191263776,0.156126791,0.686276186
ENSG00000180667,YOD1,protein_coding,YOD1 deubiquitinase [Source:HGNC Symbol;Acc:25035],0.00881642,0.927439402,0.991846982,-0.044894452,0.639353045,0.999945608,-0.053710872,0.58535885,0.928236933
ENSG00000152256,PDK1,protein_coding,"pyruvate dehydrogenase kinase, isozyme 1 [Source:HGNC Symbol;Acc:8809]",0.016820342,0.927445477,0.991846982,-0.004796314,0.979105036,0.999945608,-0.021616656,0.907845735,0.985969701
